verb;tense;person;conjugation
[schlafen];futur_1_konjunktiv_1;1;[werde schlafen]
[schlafen];futur_1_konjunktiv_2;1;[würde schlafen]
[schlafen];futur_1_indikativ;2;[wirst schlafen]
[schlafen];futur_1_konjunktiv_1;2;[werdest schlafen]
[schlafen];futur_1_konjunktiv_2;2;[würdest schlafen]
[schlafen];futur_1_indikativ;3;[wird schlafen]
[schlafen];futur_1_konjunktiv_1;3;[werde schlafen]
[schlafen];futur_1_konjunktiv_2;3;[würde schlafen]
[schlafen];futur_1_indikativ;4;[werden schlafen]
[schlafen];futur_1_konjunktiv_1;4;[werden schlafen]
[schlafen];futur_1_konjunktiv_2;4;[würden schlafen]
[schlafen];futur_1_indikativ;5;[werdet schlafen]
[schlafen];futur_1_konjunktiv_1;5;[werdet schlafen]
[schlafen];futur_1_konjunktiv_2;5;[würdet schlafen]
[schlafen];futur_1_indikativ;6;[werden schlafen]
[schlafen];futur_1_konjunktiv_1;6;[werden schlafen]
[schlafen];futur_1_konjunktiv_2;6;[würden schlafen]
[schlafen];futur_2_indikativ;1;[werde geschlafen haben]
[schlafen];futur_2_konjunktiv_1;1;[werde geschlafen haben]
[schlafen];futur_2_konjunktiv_2;1;[würde geschlafen haben]
[schlafen];futur_2_indikativ;2;[wirst geschlafen haben]
[schlafen];futur_2_konjunktiv_1;2;[werdest geschlafen haben]
[schlafen];futur_2_konjunktiv_2;2;[würdest geschlafen haben]
[schlafen];futur_2_indikativ;3;[wird geschlafen haben]
[schlafen];futur_2_konjunktiv_1;3;[werde geschlafen haben]
[schlafen];futur_2_konjunktiv_2;3;[würde geschlafen haben]
[schlafen];futur_2_indikativ;4;[werden geschlafen haben]
[schlafen];futur_2_konjunktiv_1;4;[werden geschlafen haben]
[schlafen];futur_2_konjunktiv_2;4;[würden geschlafen haben]
[schlafen];futur_2_indikativ;5;[werdet geschlafen haben]
[schlafen];futur_2_konjunktiv_1;5;[werdet geschlafen haben]
[schlafen];futur_2_konjunktiv_2;5;[würdet geschlafen haben]
[schlafen];futur_2_indikativ;6;[werden geschlafen haben]
[schlafen];futur_2_konjunktiv_1;6;[werden geschlafen haben]
[schlafen];futur_2_konjunktiv_2;6;[würden geschlafen haben]
[arbeiten];imperativ;2;"[arbeite;arbeit]"
[arbeiten];imperativ;5;[arbeitet]
[arbeiten];imperativ;6;[arbeiten Sie]
[arbeiten];praesens_indikativ;1;[arbeite]
[arbeiten];praesens_konjunktiv_1;1;[arbeite]
[arbeiten];praesens_indikativ;2;[arbeitest]
[arbeiten];praesens_konjunktiv_1;2;[arbeitest]
[arbeiten];praesens_indikativ;3;[arbeitet]
[arbeiten];praesens_konjunktiv_1;3;[arbeite]
[arbeiten];praesens_indikativ;4;[arbeiten]
[arbeiten];praesens_konjunktiv_1;4;[arbeiten]
[arbeiten];praesens_indikativ;5;[arbeitet]
[arbeiten];praesens_konjunktiv_1;5;[arbeitet]
[arbeiten];praesens_indikativ;6;[arbeiten]
[arbeiten];praesens_konjunktiv_1;6;[arbeiten]
[arbeiten];praeteritum_indikativ;1;[arbeitete]
[arbeiten];praeteritum_konjunktiv_2;1;[arbeitete]
[arbeiten];praeteritum_indikativ;2;[arbeitetest]
[arbeiten];praeteritum_konjunktiv_2;2;[arbeitetest]
[arbeiten];praeteritum_indikativ;3;[arbeitete]
[arbeiten];praeteritum_konjunktiv_2;3;[arbeitete]
[arbeiten];praeteritum_indikativ;4;[arbeiteten]
[arbeiten];praeteritum_konjunktiv_2;4;[arbeiteten]
[arbeiten];praeteritum_indikativ;5;[arbeitetet]
[arbeiten];praeteritum_konjunktiv_2;5;[arbeitetet]
[arbeiten];praeteritum_indikativ;6;[arbeiteten]
[arbeiten];praeteritum_konjunktiv_2;6;[arbeiteten]
[arbeiten];perfekt_indikativ;1;[habe gearbeitet]
[arbeiten];perfekt_konjunktiv_1;1;[habe gearbeitet]
[arbeiten];perfekt_indikativ;2;[hast gearbeitet]
[arbeiten];perfekt_konjunktiv_1;2;[habest gearbeitet]
[arbeiten];perfekt_indikativ;3;[hat gearbeitet]
[arbeiten];perfekt_konjunktiv_1;3;[habe gearbeitet]
[arbeiten];perfekt_indikativ;4;[haben gearbeitet]
[arbeiten];perfekt_konjunktiv_1;4;[haben gearbeitet]
[arbeiten];perfekt_indikativ;5;[habt gearbeitet]
[arbeiten];perfekt_konjunktiv_1;5;[habet gearbeitet]
[arbeiten];perfekt_indikativ;6;[haben gearbeitet]
[arbeiten];perfekt_konjunktiv_1;6;[haben gearbeitet]
[arbeiten];plusquamperfekt_indikativ;1;[hatte gearbeitet]
[arbeiten];plusquamperfekt_konjunktiv_2;1;[hätte gearbeitet]
[arbeiten];plusquamperfekt_indikativ;2;[hattest gearbeitet]
[arbeiten];plusquamperfekt_konjunktiv_2;2;[hättest gearbeitet]
[arbeiten];plusquamperfekt_indikativ;3;[hatte gearbeitet]
[arbeiten];plusquamperfekt_konjunktiv_2;3;[hätte gearbeitet]
[arbeiten];plusquamperfekt_indikativ;4;[hatten gearbeitet]
[arbeiten];plusquamperfekt_konjunktiv_2;4;[hätten gearbeitet]
[arbeiten];plusquamperfekt_indikativ;5;[hattet gearbeitet]
[arbeiten];plusquamperfekt_konjunktiv_2;5;[hättet gearbeitet]
[arbeiten];plusquamperfekt_indikativ;6;[hatten gearbeitet]
[arbeiten];plusquamperfekt_konjunktiv_2;6;[hätten gearbeitet]
[arbeiten];futur_1_indikativ;1;[werde arbeiten]
[arbeiten];futur_1_konjunktiv_1;1;[werde arbeiten]
[arbeiten];futur_1_konjunktiv_2;1;[würde arbeiten]
[arbeiten];futur_1_indikativ;2;[wirst arbeiten]
[arbeiten];futur_1_konjunktiv_1;2;[werdest arbeiten]
[arbeiten];futur_1_konjunktiv_2;2;[würdest arbeiten]
[arbeiten];futur_1_indikativ;3;[wird arbeiten]
[arbeiten];futur_1_konjunktiv_1;3;[werde arbeiten]
[arbeiten];futur_1_konjunktiv_2;3;[würde arbeiten]
[arbeiten];futur_1_indikativ;4;[werden arbeiten]
[arbeiten];futur_1_konjunktiv_1;4;[werden arbeiten]
[arbeiten];futur_1_konjunktiv_2;4;[würden arbeiten]
[arbeiten];futur_1_indikativ;5;[werdet arbeiten]
[arbeiten];futur_1_konjunktiv_1;5;[werdet arbeiten]
[arbeiten];futur_1_konjunktiv_2;5;[würdet arbeiten]
[arbeiten];futur_1_indikativ;6;[werden arbeiten]
[arbeiten];futur_1_konjunktiv_1;6;[werden arbeiten]
[arbeiten];futur_1_konjunktiv_2;6;[würden arbeiten]
[arbeiten];futur_2_indikativ;1;[werde gearbeitet haben]
[arbeiten];futur_2_konjunktiv_1;1;[werde gearbeitet haben]
[arbeiten];futur_2_konjunktiv_2;1;[würde gearbeitet haben]
[arbeiten];futur_2_indikativ;2;[wirst gearbeitet haben]
[arbeiten];futur_2_konjunktiv_1;2;[werdest gearbeitet haben]
[arbeiten];futur_2_konjunktiv_2;2;[würdest gearbeitet haben]
[arbeiten];futur_2_indikativ;3;[wird gearbeitet haben]
[arbeiten];futur_2_konjunktiv_1;3;[werde gearbeitet haben]
[arbeiten];futur_2_konjunktiv_2;3;[würde gearbeitet haben]
[arbeiten];futur_2_indikativ;4;[werden gearbeitet haben]
[arbeiten];futur_2_konjunktiv_1;4;[werden gearbeitet haben]
[arbeiten];futur_2_konjunktiv_2;4;[würden gearbeitet haben]
[arbeiten];futur_2_indikativ;5;[werdet gearbeitet haben]
[arbeiten];futur_2_konjunktiv_1;5;[werdet gearbeitet haben]
[arbeiten];futur_2_konjunktiv_2;5;[würdet gearbeitet haben]
[arbeiten];futur_2_indikativ;6;[werden gearbeitet haben]
[arbeiten];futur_2_konjunktiv_1;6;[werden gearbeitet haben]
[arbeiten];futur_2_konjunktiv_2;6;[würden gearbeitet haben]
[kosten];imperativ;2;"[koste;kost]"
[kosten];imperativ;5;[kostet]
[kosten];imperativ;6;[kosten Sie]
[kosten];praesens_indikativ;1;"[koste;koste]"
[kosten];praesens_konjunktiv_1;1;"[koste;koste]"
[kosten];praesens_indikativ;2;"[kostest;kostest]"
[kosten];praesens_konjunktiv_1;2;"[kostest;kostest]"
[kosten];praesens_indikativ;3;"[kostet;kostet]"
[kosten];praesens_konjunktiv_1;3;"[koste;koste]"
[kosten];praesens_indikativ;4;"[kosten;kosten]"
[kosten];praesens_konjunktiv_1;4;"[kosten;kosten]"
[kosten];praesens_indikativ;5;"[kostet;kostet]"
[kosten];praesens_konjunktiv_1;5;"[kostet;kostet]"
[kosten];praesens_indikativ;6;"[kosten;kosten]"
[kosten];praesens_konjunktiv_1;6;"[kosten;kosten]"
[kosten];praeteritum_indikativ;1;"[kostete;kostete]"
[kosten];praeteritum_konjunktiv_2;1;"[kostete;kostete]"
[kosten];praeteritum_indikativ;2;"[kostetest;kostetest]"
[kosten];praeteritum_konjunktiv_2;2;"[kostetest;kostetest]"
[kosten];praeteritum_indikativ;3;"[kostete;kostete]"
[kosten];praeteritum_konjunktiv_2;3;"[kostete;kostete]"
[kosten];praeteritum_indikativ;4;"[kosteten;kosteten]"
[kosten];praeteritum_konjunktiv_2;4;"[kosteten;kosteten]"
[kosten];praeteritum_indikativ;5;"[kostetet;kostetet]"
[kosten];praeteritum_konjunktiv_2;5;"[kostetet;kostetet]"
[kosten];praeteritum_indikativ;6;"[kosteten;kosteten]"
[kosten];praeteritum_konjunktiv_2;6;"[kosteten;kosteten]"
[kosten];perfekt_indikativ;1;"[habe gekostet;habe gekostet]"
[kosten];perfekt_konjunktiv_1;1;"[habe gekostet;habe gekostet]"
[kosten];perfekt_indikativ;2;"[hast gekostet;hast gekostet]"
[kosten];perfekt_konjunktiv_1;2;"[habest gekostet;habest gekostet]"
[kosten];perfekt_indikativ;3;"[hat gekostet;hat gekostet]"
[kosten];perfekt_konjunktiv_1;3;"[habe gekostet;habe gekostet]"
[kosten];perfekt_indikativ;4;"[haben gekostet;haben gekostet]"
[kosten];perfekt_konjunktiv_1;4;"[haben gekostet;haben gekostet]"
[kosten];perfekt_indikativ;5;"[habt gekostet;habt gekostet]"
[kosten];perfekt_konjunktiv_1;5;"[habet gekostet;habet gekostet]"
[kosten];perfekt_indikativ;6;"[haben gekostet;haben gekostet]"
[kosten];perfekt_konjunktiv_1;6;"[haben gekostet;haben gekostet]"
[kosten];plusquamperfekt_indikativ;1;"[hatte gekostet;hatte gekostet]"
[kosten];plusquamperfekt_konjunktiv_2;1;"[hätte gekostet;hätte gekostet]"
[kosten];plusquamperfekt_indikativ;2;"[hattest gekostet;hattest gekostet]"
[kosten];plusquamperfekt_konjunktiv_2;2;"[hättest gekostet;hättest gekostet]"
[kosten];plusquamperfekt_indikativ;3;"[hatte gekostet;hatte gekostet]"
[kosten];plusquamperfekt_konjunktiv_2;3;"[hätte gekostet;hätte gekostet]"
[kosten];plusquamperfekt_indikativ;4;"[hatten gekostet;hatten gekostet]"
[kosten];plusquamperfekt_konjunktiv_2;4;"[hätten gekostet;hätten gekostet]"
[kosten];plusquamperfekt_indikativ;5;"[hattet gekostet;hattet gekostet]"
[kosten];plusquamperfekt_konjunktiv_2;5;"[hättet gekostet;hättet gekostet]"
[kosten];plusquamperfekt_indikativ;6;"[hatten gekostet;hatten gekostet]"
[kosten];plusquamperfekt_konjunktiv_2;6;"[hätten gekostet;hätten gekostet]"
[kosten];futur_1_indikativ;1;"[werde kosten;werde kosten]"
[kosten];futur_1_konjunktiv_1;1;"[werde kosten;werde kosten]"
[kosten];futur_1_konjunktiv_2;1;"[würde kosten;würde kosten]"
[kosten];futur_1_indikativ;2;"[wirst kosten;wirst kosten]"
[kosten];futur_1_konjunktiv_1;2;"[werdest kosten;werdest kosten]"
[kosten];futur_1_konjunktiv_2;2;"[würdest kosten;würdest kosten]"
[kosten];futur_1_indikativ;3;"[wird kosten;wird kosten]"
[kosten];futur_1_konjunktiv_1;3;"[werde kosten;werde kosten]"
[kosten];futur_1_konjunktiv_2;3;"[würde kosten;würde kosten]"
[kosten];futur_1_indikativ;4;"[werden kosten;werden kosten]"
[kosten];futur_1_konjunktiv_1;4;"[werden kosten;werden kosten]"
[kosten];futur_1_konjunktiv_2;4;"[würden kosten;würden kosten]"
[kosten];futur_1_indikativ;5;"[werdet kosten;werdet kosten]"
[kosten];futur_1_konjunktiv_1;5;"[werdet kosten;werdet kosten]"
[kosten];futur_1_konjunktiv_2;5;"[würdet kosten;würdet kosten]"
[kosten];futur_1_indikativ;6;"[werden kosten;werden kosten]"
[kosten];futur_1_konjunktiv_1;6;"[werden kosten;werden kosten]"
[kosten];futur_1_konjunktiv_2;6;"[würden kosten;würden kosten]"
[kosten];futur_2_indikativ;1;"[werde gekostet haben;werde gekostet haben]"
[kosten];futur_2_konjunktiv_1;1;"[werde gekostet haben;werde gekostet haben]"
[kosten];futur_2_konjunktiv_2;1;"[würde gekostet haben;würde gekostet haben]"
[kosten];futur_2_indikativ;2;"[wirst gekostet haben;wirst gekostet haben]"
[kosten];futur_2_konjunktiv_1;2;"[werdest gekostet haben;werdest gekostet haben]"
[kosten];futur_2_konjunktiv_2;2;"[würdest gekostet haben;würdest gekostet haben]"
[kosten];futur_2_indikativ;3;"[wird gekostet haben;wird gekostet haben]"
[kosten];futur_2_konjunktiv_1;3;"[werde gekostet haben;werde gekostet haben]"
[kosten];futur_2_konjunktiv_2;3;"[würde gekostet haben;würde gekostet haben]"
[kosten];futur_2_indikativ;4;"[werden gekostet haben;werden gekostet haben]"
[kosten];futur_2_konjunktiv_1;4;"[werden gekostet haben;werden gekostet haben]"
[kosten];futur_2_konjunktiv_2;4;"[würden gekostet haben;würden gekostet haben]"
[kosten];futur_2_indikativ;5;"[werdet gekostet haben;werdet gekostet haben]"
[kosten];futur_2_konjunktiv_1;5;"[werdet gekostet haben;werdet gekostet haben]"
[kosten];futur_2_konjunktiv_2;5;"[würdet gekostet haben;würdet gekostet haben]"
[kosten];futur_2_indikativ;6;"[werden gekostet haben;werden gekostet haben]"
[kosten];futur_2_konjunktiv_1;6;"[werden gekostet haben;werden gekostet haben]"
[kosten];futur_2_konjunktiv_2;6;"[würden gekostet haben;würden gekostet haben]"
[heißen];imperativ;2;"[heiß;heiße]"
[heißen];imperativ;5;[heißt]
[heißen];imperativ;6;[heißen Sie]
[heißen];praesens_indikativ;1;"[heiße;heiße]"
[heißen];praesens_konjunktiv_1;1;"[heiße;heiße]"
[heißen];praesens_indikativ;2;"[heißt;heißt]"
[heißen];praesens_konjunktiv_1;2;"[heißest;heißest]"
[heißen];praesens_indikativ;3;"[heißt;heißt]"
[heißen];praesens_konjunktiv_1;3;"[heiße;heiße]"
[heißen];praesens_indikativ;4;"[heißen;heißen]"
[heißen];praesens_konjunktiv_1;4;"[heißen;heißen]"
[heißen];praesens_indikativ;5;"[heißt;heißt]"
[heißen];praesens_konjunktiv_1;5;"[heißet;heißet]"
[heißen];praesens_indikativ;6;"[heißen;heißen]"
[heißen];praesens_konjunktiv_1;6;"[heißen;heißen]"
[heißen];praeteritum_indikativ;1;"[hieß;heißte]"
[heißen];praeteritum_konjunktiv_2;1;"[hieße;heißte]"
[heißen];praeteritum_indikativ;2;"[hießest;hießt;heißtest]"
[heißen];praeteritum_konjunktiv_2;2;"[hießest;heißtest]"
[heißen];praeteritum_indikativ;3;"[hieß;heißte]"
[heißen];praeteritum_konjunktiv_2;3;"[hieße;heißte]"
[heißen];praeteritum_indikativ;4;"[hießen;heißten]"
[heißen];praeteritum_konjunktiv_2;4;"[hießen;heißten]"
[heißen];praeteritum_indikativ;5;"[hießt;heißtet]"
[heißen];praeteritum_konjunktiv_2;5;"[hießet;heißtet]"
[heißen];praeteritum_indikativ;6;"[hießen;heißten]"
[heißen];praeteritum_konjunktiv_2;6;"[hießen;heißten]"
[heißen];perfekt_indikativ;1;"[habe geheißen;habe geheißt]"
[heißen];perfekt_konjunktiv_1;1;"[habe geheißen;habe geheißt]"
[heißen];perfekt_indikativ;2;"[hast geheißen;hast geheißt]"
[heißen];perfekt_konjunktiv_1;2;"[habest geheißen;habest geheißt]"
[heißen];perfekt_indikativ;3;"[hat geheißen;hat geheißt]"
[heißen];perfekt_konjunktiv_1;3;"[habe geheißen;habe geheißt]"
[heißen];perfekt_indikativ;4;"[haben geheißen;haben geheißt]"
[heißen];perfekt_konjunktiv_1;4;"[haben geheißen;haben geheißt]"
[heißen];perfekt_indikativ;5;"[habt geheißen;habt geheißt]"
[heißen];perfekt_konjunktiv_1;5;"[habet geheißen;habet geheißt]"
[heißen];perfekt_indikativ;6;"[haben geheißen;haben geheißt]"
[heißen];perfekt_konjunktiv_1;6;"[haben geheißen;haben geheißt]"
[heißen];plusquamperfekt_indikativ;1;"[hatte geheißen;hatte geheißt]"
[heißen];plusquamperfekt_konjunktiv_2;1;"[hätte geheißen;hätte geheißt]"
[heißen];plusquamperfekt_indikativ;2;"[hattest geheißen;hattest geheißt]"
[heißen];plusquamperfekt_konjunktiv_2;2;"[hättest geheißen;hättest geheißt]"
[heißen];plusquamperfekt_indikativ;3;"[hatte geheißen;hatte geheißt]"
[heißen];plusquamperfekt_konjunktiv_2;3;"[hätte geheißen;hätte geheißt]"
[heißen];plusquamperfekt_indikativ;4;"[hatten geheißen;hatten geheißt]"
[heißen];plusquamperfekt_konjunktiv_2;4;"[hätten geheißen;hätten geheißt]"
[heißen];plusquamperfekt_indikativ;5;"[hattet geheißen;hattet geheißt]"
[heißen];plusquamperfekt_konjunktiv_2;5;"[hättet geheißen;hättet geheißt]"
[heißen];plusquamperfekt_indikativ;6;"[hatten geheißen;hatten geheißt]"
[heißen];plusquamperfekt_konjunktiv_2;6;"[hätten geheißen;hätten geheißt]"
[heißen];futur_1_indikativ;1;"[werde heißen;werde heißen]"
[heißen];futur_1_konjunktiv_1;1;"[werde heißen;werde heißen]"
[heißen];futur_1_konjunktiv_2;1;"[würde heißen;würde heißen]"
[heißen];futur_1_indikativ;2;"[wirst heißen;wirst heißen]"
[heißen];futur_1_konjunktiv_1;2;"[werdest heißen;werdest heißen]"
[heißen];futur_1_konjunktiv_2;2;"[würdest heißen;würdest heißen]"
[heißen];futur_1_indikativ;3;"[wird heißen;wird heißen]"
[heißen];futur_1_konjunktiv_1;3;"[werde heißen;werde heißen]"
[heißen];futur_1_konjunktiv_2;3;"[würde heißen;würde heißen]"
[heißen];futur_1_indikativ;4;"[werden heißen;werden heißen]"
[heißen];futur_1_konjunktiv_1;4;"[werden heißen;werden heißen]"
[heißen];futur_1_konjunktiv_2;4;"[würden heißen;würden heißen]"
[heißen];futur_1_indikativ;5;"[werdet heißen;werdet heißen]"
[heißen];futur_1_konjunktiv_1;5;"[werdet heißen;werdet heißen]"
[heißen];futur_1_konjunktiv_2;5;"[würdet heißen;würdet heißen]"
[heißen];futur_1_indikativ;6;"[werden heißen;werden heißen]"
[heißen];futur_1_konjunktiv_1;6;"[werden heißen;werden heißen]"
[heißen];futur_1_konjunktiv_2;6;"[würden heißen;würden heißen]"
[heißen];futur_2_indikativ;1;"[werde geheißen haben;werde geheißt haben]"
[heißen];futur_2_konjunktiv_1;1;"[werde geheißen haben;werde geheißt haben]"
[heißen];futur_2_konjunktiv_2;1;"[würde geheißen haben;würde geheißt haben]"
[heißen];futur_2_indikativ;2;"[wirst geheißen haben;wirst geheißt haben]"
[heißen];futur_2_konjunktiv_1;2;"[werdest geheißen haben;werdest geheißt haben]"
[heißen];futur_2_konjunktiv_2;2;"[würdest geheißen haben;würdest geheißt haben]"
[heißen];futur_2_indikativ;3;"[wird geheißen haben;wird geheißt haben]"
[heißen];futur_2_konjunktiv_1;3;"[werde geheißen haben;werde geheißt haben]"
[heißen];futur_2_konjunktiv_2;3;"[würde geheißen haben;würde geheißt haben]"
[heißen];futur_2_indikativ;4;"[werden geheißen haben;werden geheißt haben]"
[heißen];futur_2_konjunktiv_1;4;"[werden geheißen haben;werden geheißt haben]"
[heißen];futur_2_konjunktiv_2;4;"[würden geheißen haben;würden geheißt haben]"
[heißen];futur_2_indikativ;5;"[werdet geheißen haben;werdet geheißt haben]"
[heißen];futur_2_konjunktiv_1;5;"[werdet geheißen haben;werdet geheißt haben]"
[heißen];futur_2_konjunktiv_2;5;"[würdet geheißen haben;würdet geheißt haben]"
[heißen];futur_2_indikativ;6;"[werden geheißen haben;werden geheißt haben]"
[heißen];futur_2_konjunktiv_1;6;"[werden geheißen haben;werden geheißt haben]"
[heißen];futur_2_konjunktiv_2;6;"[würden geheißen haben;würden geheißt haben]"
[sagen];imperativ;2;"[sag;sage]"
[sagen];imperativ;5;[sagt]
[sagen];imperativ;6;[sagen Sie]
[sagen];praesens_indikativ;1;[sage]
[sagen];praesens_konjunktiv_1;1;[sage]
[sagen];praesens_indikativ;2;[sagst]
[sagen];praesens_konjunktiv_1;2;[sagest]
[sagen];praesens_indikativ;3;[sagt]
[sagen];praesens_konjunktiv_1;3;[sage]
[sagen];praesens_indikativ;4;[sagen]
[sagen];praesens_konjunktiv_1;4;[sagen]
[sagen];praesens_indikativ;5;[sagt]
[sagen];praesens_konjunktiv_1;5;[saget]
[sagen];praesens_indikativ;6;[sagen]
[sagen];praesens_konjunktiv_1;6;[sagen]
[sagen];praeteritum_indikativ;1;[sagte]
[sagen];praeteritum_konjunktiv_2;1;[sagte]
[sagen];praeteritum_indikativ;2;[sagtest]
[sagen];praeteritum_konjunktiv_2;2;[sagtest]
[sagen];praeteritum_indikativ;3;[sagte]
[sagen];praeteritum_konjunktiv_2;3;[sagte]
[sagen];praeteritum_indikativ;4;[sagten]
[sagen];praeteritum_konjunktiv_2;4;[sagten]
[sagen];praeteritum_indikativ;5;[sagtet]
[sagen];praeteritum_konjunktiv_2;5;[sagtet]
[sagen];praeteritum_indikativ;6;[sagten]
[sagen];praeteritum_konjunktiv_2;6;[sagten]
[sagen];perfekt_indikativ;1;[habe gesagt]
[sagen];perfekt_konjunktiv_1;1;[habe gesagt]
[sagen];perfekt_indikativ;2;[hast gesagt]
[sagen];perfekt_konjunktiv_1;2;[habest gesagt]
[sagen];perfekt_indikativ;3;[hat gesagt]
[sagen];perfekt_konjunktiv_1;3;[habe gesagt]
[sagen];perfekt_indikativ;4;[haben gesagt]
[sagen];perfekt_konjunktiv_1;4;[haben gesagt]
[sagen];perfekt_indikativ;5;[habt gesagt]
[sagen];perfekt_konjunktiv_1;5;[habet gesagt]
[sagen];perfekt_indikativ;6;[haben gesagt]
[sagen];perfekt_konjunktiv_1;6;[haben gesagt]
[sagen];plusquamperfekt_indikativ;1;[hatte gesagt]
[sagen];plusquamperfekt_konjunktiv_2;1;[hätte gesagt]
[sagen];plusquamperfekt_indikativ;2;[hattest gesagt]
[sagen];plusquamperfekt_konjunktiv_2;2;[hättest gesagt]
[sagen];plusquamperfekt_indikativ;3;[hatte gesagt]
[sagen];plusquamperfekt_konjunktiv_2;3;[hätte gesagt]
[sagen];plusquamperfekt_indikativ;4;[hatten gesagt]
[sagen];plusquamperfekt_konjunktiv_2;4;[hätten gesagt]
[sagen];plusquamperfekt_indikativ;5;[hattet gesagt]
[sagen];plusquamperfekt_konjunktiv_2;5;[hättet gesagt]
[sagen];plusquamperfekt_indikativ;6;[hatten gesagt]
[sagen];plusquamperfekt_konjunktiv_2;6;[hätten gesagt]
[sagen];futur_1_indikativ;1;[werde sagen]
[sagen];futur_1_konjunktiv_1;1;[werde sagen]
[sagen];futur_1_konjunktiv_2;1;[würde sagen]
[sagen];futur_1_indikativ;2;[wirst sagen]
[sagen];futur_1_konjunktiv_1;2;[werdest sagen]
[sagen];futur_1_konjunktiv_2;2;[würdest sagen]
[sagen];futur_1_indikativ;3;[wird sagen]
[sagen];futur_1_konjunktiv_1;3;[werde sagen]
[sagen];futur_1_konjunktiv_2;3;[würde sagen]
[sagen];futur_1_indikativ;4;[werden sagen]
[sagen];futur_1_konjunktiv_1;4;[werden sagen]
[sagen];futur_1_konjunktiv_2;4;[würden sagen]
[sagen];futur_1_indikativ;5;[werdet sagen]
[sagen];futur_1_konjunktiv_1;5;[werdet sagen]
[sagen];futur_1_konjunktiv_2;5;[würdet sagen]
[sagen];futur_1_indikativ;6;[werden sagen]
[sagen];futur_1_konjunktiv_1;6;[werden sagen]
[sagen];futur_1_konjunktiv_2;6;[würden sagen]
[sagen];futur_2_indikativ;1;[werde gesagt haben]
[sagen];futur_2_konjunktiv_1;1;[werde gesagt haben]
[sagen];futur_2_konjunktiv_2;1;[würde gesagt haben]
[sagen];futur_2_indikativ;2;[wirst gesagt haben]
[sagen];futur_2_konjunktiv_1;2;[werdest gesagt haben]
